user_id,event_sequence,label
1818,"[3, 13, 14, 5, 13, 13, 3, 13, 11, 12, 5, 2, 2, 18, 2, 18, 3, 12, 3, 5]",1
1819,"[2, 3, 3, 4, 2, 8, 8, 3, 23, 8, 3, 3, 23, 3, 4, 8, 8, 8, 24, 8]",0
1820,"[3, 24, 24, 23, 24, 4, 6, 8, 6, 4, 2, 23, 8, 6, 3, 24, 8, 2, 24, 4]",0
1821,"[8, 8, 24, 4, 6, 23, 3, 24, 6, 8, 6, 2, 23, 23, 23, 24, 6, 2, 24, 8]",0
1822,"[3, 5, 2, 2, 14, 12, 5, 5, 3, 12, 5, 13, 11, 18, 13, 12, 2, 11, 11, 13]",1
1823,"[3, 6, 24, 23, 24, 23, 8, 8, 23, 23, 6, 24, 24, 3, 24, 6, 4, 6, 6, 3]",0
1824,"[24, 4, 8, 3, 3, 2, 8, 8, 2, 3, 23, 3, 23, 4, 3, 23, 24, 3, 4, 24]",0
1825,"[24, 8, 4, 2, 4, 24, 8, 23, 23, 24, 24, 23, 24, 6, 2, 8, 4, 2, 8, 2]",0
1826,"[4, 6, 3, 4, 3, 24, 6, 8, 4, 8, 2, 6, 24, 8, 3, 4, 24, 2, 8, 3]",0
1827,"[2, 4, 23, 8, 8, 6, 8, 23, 4, 23, 6, 2, 24, 24, 8, 8, 6, 8, 24, 24]",0
1828,"[24, 4, 2, 3, 6, 23, 8, 8, 2, 6, 2, 23, 6, 3, 2, 24, 6, 24, 24, 8]",0
1829,"[4, 6, 24, 3, 3, 6, 4, 8, 8, 8, 3, 3, 6, 8, 6, 2, 3, 8, 23, 4]",0
1830,"[18, 3, 3, 18, 14, 2, 18, 13, 2, 2, 2, 12, 13, 2, 5, 3, 12, 18, 12, 5]",1
1831,"[4, 23, 6, 4, 6, 3, 3, 4, 4, 3, 3, 23, 3, 23, 24, 4, 6, 2, 3, 23]",0
1832,"[2, 23, 3, 2, 8, 24, 6, 3, 6, 6, 4, 2, 8, 8, 24, 24, 23, 8, 6, 2]",0
1833,"[5, 5, 3, 5, 12, 12, 3, 5, 5, 5, 14, 12, 5, 18, 11, 13, 11, 2, 18, 13]",1
1834,"[23, 6, 4, 8, 2, 8, 23, 3, 24, 3, 23, 23, 3, 23, 2, 6, 3, 8, 4, 6]",0
1835,"[3, 8, 2, 4, 3, 6, 3, 4, 4, 24, 23, 3, 6, 24, 23, 2, 8, 4, 4, 24]",0
1836,"[14, 2, 18, 3, 13, 3, 5, 13, 12, 11, 2, 14, 13, 14, 13, 18, 13, 3, 5, 2]",1
1837,"[24, 8, 23, 24, 4, 3, 6, 24, 24, 3, 8, 3, 3, 4, 3, 6, 2, 23, 24, 3]",0
1838,"[8, 8, 3, 23, 8, 6, 6, 24, 3, 3, 2, 24, 4, 8, 8, 8, 6, 4, 4, 24]",0
1839,"[14, 14, 11, 13, 13, 11, 3, 12, 5, 13, 14, 3, 12, 18, 3, 3, 3, 14, 13, 18]",1
1840,"[12, 3, 12, 2, 5, 11, 2, 13, 12, 18, 12, 12, 5, 12, 11, 2, 12, 3, 11, 11]",1
1841,"[18, 2, 14, 13, 13, 11, 12, 3, 18, 14, 11, 13, 14, 2, 13, 11, 18, 13, 2, 14]",1
1842,"[12, 11, 2, 11, 13, 2, 3, 12, 14, 5, 3, 18, 5, 2, 18, 3, 14, 2, 18, 2]",1
1843,"[6, 24, 4, 2, 24, 3, 4, 2, 2, 3, 4, 24, 8, 4, 6, 8, 24, 4, 23, 6]",0
1844,"[4, 6, 6, 6, 6, 24, 3, 24, 23, 23, 23, 23, 3, 8, 3, 3, 6, 23, 6, 8]",0
1845,"[18, 14, 13, 12, 3, 5, 3, 3, 12, 14, 14, 11, 2, 3, 13, 14, 11, 11, 5, 18]",1
1846,"[14, 5, 12, 5, 13, 14, 5, 3, 14, 13, 18, 5, 11, 2, 5, 3, 11, 12, 14, 5]",1
1847,"[23, 3, 23, 24, 3, 23, 24, 6, 4, 24, 24, 2, 3, 23, 4, 3, 2, 3, 3, 6]",0
1848,"[2, 2, 2, 8, 2, 24, 4, 3, 8, 3, 4, 2, 8, 3, 23, 2, 23, 24, 24, 6]",0
1849,"[23, 24, 23, 4, 3, 4, 24, 24, 24, 6, 23, 2, 2, 6, 3, 6, 24, 6, 24, 24]",0
1850,"[2, 3, 18, 12, 11, 18, 3, 3, 5, 2, 11, 18, 13, 2, 12, 3, 3, 11, 14, 5]",1
1851,"[24, 24, 2, 23, 2, 8, 3, 24, 24, 8, 2, 3, 23, 24, 8, 3, 8, 23, 2, 6]",0
1852,"[3, 4, 8, 24, 2, 24, 6, 24, 23, 24, 3, 23, 6, 3, 6, 6, 8, 6, 2, 6]",0
1853,"[4, 6, 6, 6, 23, 3, 8, 8, 6, 2, 24, 8, 24, 23, 4, 8, 6, 2, 3, 4]",0
1854,"[23, 23, 24, 6, 6, 23, 24, 4, 2, 3, 24, 2, 2, 4, 3, 4, 2, 23, 23, 8]",0
1855,"[13, 5, 5, 11, 2, 18, 3, 2, 11, 3, 14, 11, 3, 13, 2, 18, 3, 5, 3, 11]",1
1856,"[4, 2, 2, 3, 23, 24, 4, 4, 3, 2, 2, 2, 2, 2, 4, 23, 6, 4, 6, 6]",0
1857,"[2, 8, 6, 24, 23, 6, 24, 8, 2, 6, 4, 6, 3, 2, 8, 24, 3, 8, 2, 2]",0
1858,"[3, 3, 11, 12, 11, 12, 12, 11, 14, 18, 5, 11, 12, 11, 2, 2, 2, 3, 11, 13]",1
1859,"[23, 8, 2, 6, 4, 23, 3, 4, 8, 2, 4, 6, 6, 24, 23, 2, 4, 3, 24, 4]",0
1860,"[8, 8, 4, 6, 24, 8, 4, 6, 2, 6, 4, 2, 3, 3, 4, 2, 8, 24, 6, 6]",0
1861,"[3, 13, 11, 18, 5, 14, 11, 11, 11, 14, 13, 14, 2, 11, 18, 18, 2, 12, 18, 2]",1
1862,"[3, 3, 6, 6, 24, 23, 23, 24, 8, 8, 23, 6, 6, 4, 23, 23, 24, 23, 8, 6]",0
1863,"[2, 4, 23, 6, 24, 4, 24, 2, 2, 6, 6, 6, 6, 3, 2, 8, 6, 3, 3, 23]",0
1864,"[2, 12, 18, 11, 18, 5, 12, 11, 13, 18, 12, 5, 14, 13, 11, 2, 14, 2, 12, 5]",1
1865,"[23, 6, 24, 3, 2, 23, 6, 3, 24, 24, 3, 8, 23, 3, 8, 3, 6, 6, 3, 3]",0
1866,"[23, 2, 3, 3, 3, 3, 24, 24, 4, 24, 4, 3, 8, 24, 4, 8, 2, 6, 24, 2]",0
1867,"[24, 23, 23, 3, 23, 6, 8, 3, 8, 24, 24, 2, 23, 8, 23, 2, 2, 6, 3, 23]",0
1868,"[5, 2, 2, 3, 3, 12, 13, 2, 18, 5, 11, 12, 13, 3, 5, 12, 18, 12, 12, 11]",1
1869,"[23, 2, 23, 6, 3, 4, 3, 3, 4, 24, 2, 8, 23, 4, 23, 3, 8, 6, 24, 23]",0
1870,"[23, 23, 6, 4, 8, 2, 6, 2, 6, 24, 3, 3, 24, 6, 6, 6, 23, 6, 6, 8]",0
1871,"[2, 2, 4, 23, 24, 8, 23, 24, 6, 24, 8, 24, 23, 6, 3, 2, 4, 24, 2, 2]",0
1872,"[3, 2, 24, 23, 2, 23, 23, 24, 6, 6, 4, 4, 23, 4, 8, 6, 23, 4, 23, 24]",0
1873,"[4, 4, 3, 8, 6, 8, 8, 23, 2, 8, 6, 24, 8, 3, 24, 3, 2, 4, 6, 6]",0
1874,"[3, 2, 4, 8, 8, 4, 6, 24, 8, 23, 3, 8, 3, 8, 24, 24, 2, 4, 6, 6]",0
1875,"[11, 12, 12, 12, 2, 13, 11, 12, 12, 14, 11, 18, 5, 14, 3, 18, 11, 12, 18, 2]",1
1876,"[4, 24, 2, 8, 6, 8, 4, 24, 4, 8, 23, 8, 6, 4, 23, 8, 3, 6, 2, 23]",0
1877,"[2, 6, 2, 2, 24, 8, 3, 2, 3, 6, 24, 4, 24, 8, 8, 2, 2, 4, 24, 24]",0
1878,"[11, 13, 5, 11, 11, 5, 18, 13, 14, 18, 13, 18, 18, 3, 14, 14, 12, 13, 2, 5]",1
1879,"[3, 14, 3, 3, 12, 12, 18, 11, 18, 13, 12, 14, 18, 12, 12, 11, 3, 11, 5, 12]",1
1880,"[6, 24, 3, 4, 3, 8, 3, 2, 6, 8, 24, 3, 8, 23, 24, 2, 23, 23, 6, 4]",0
1881,"[6, 2, 23, 6, 23, 8, 6, 8, 3, 23, 24, 3, 24, 4, 23, 24, 23, 3, 23, 23]",0
1882,"[4, 4, 8, 23, 6, 24, 6, 4, 8, 4, 2, 24, 8, 24, 4, 2, 6, 8, 2, 23]",0
1883,"[2, 6, 8, 24, 6, 4, 8, 3, 8, 6, 8, 23, 24, 3, 6, 6, 4, 4, 4, 23]",0
1884,"[3, 6, 3, 4, 3, 24, 6, 8, 6, 8, 4, 3, 8, 3, 23, 4, 8, 2, 2, 24]",0
1885,"[24, 8, 3, 6, 24, 3, 3, 4, 4, 23, 2, 8, 8, 2, 23, 3, 3, 3, 2, 8]",0
1886,"[23, 23, 3, 24, 3, 2, 23, 8, 6, 6, 4, 8, 6, 23, 6, 3, 6, 23, 4, 6]",0
1887,"[18, 12, 11, 3, 3, 14, 14, 2, 12, 18, 3, 13, 14, 13, 12, 13, 5, 12, 3, 14]",1
1888,"[3, 8, 24, 24, 6, 4, 4, 23, 6, 23, 23, 8, 24, 8, 23, 3, 6, 4, 23, 8]",0
1889,"[23, 24, 6, 3, 23, 2, 24, 24, 24, 4, 8, 23, 3, 3, 2, 23, 24, 6, 2, 24]",0
1890,"[18, 11, 5, 18, 18, 11, 11, 13, 12, 14, 3, 5, 18, 2, 2, 5, 18, 13, 3, 2]",1
1891,"[3, 2, 2, 23, 23, 8, 4, 4, 8, 4, 24, 3, 2, 24, 23, 24, 6, 4, 4, 6]",0
1892,"[2, 6, 6, 4, 3, 4, 4, 2, 6, 6, 24, 3, 23, 4, 8, 3, 8, 4, 4, 6]",0
1893,"[3, 8, 8, 24, 3, 24, 3, 2, 6, 6, 3, 6, 8, 8, 6, 24, 24, 3, 8, 2]",0
1894,"[4, 6, 8, 24, 24, 3, 8, 8, 8, 6, 4, 2, 4, 3, 24, 2, 23, 6, 8, 2]",0
1895,"[24, 23, 8, 23, 2, 2, 3, 24, 2, 24, 6, 6, 8, 23, 24, 2, 24, 3, 3, 3]",0
1896,"[2, 4, 2, 4, 6, 2, 24, 23, 4, 3, 8, 8, 8, 3, 3, 24, 2, 2, 24, 24]",0
1897,"[13, 14, 14, 2, 14, 18, 18, 14, 12, 11, 3, 5, 2, 11, 13, 12, 13, 18, 11, 11]",1
1898,"[6, 23, 2, 8, 4, 4, 23, 6, 4, 6, 4, 6, 8, 23, 3, 4, 8, 23, 6, 4]",0
1899,"[23, 24, 6, 23, 2, 2, 8, 24, 23, 24, 8, 23, 2, 6, 8, 3, 24, 3, 24, 3]",0
1900,"[5, 18, 5, 2, 3, 5, 14, 5, 2, 12, 18, 12, 3, 11, 13, 12, 11, 14, 2, 3]",1
1901,"[3, 23, 4, 4, 8, 2, 4, 8, 23, 8, 24, 24, 3, 3, 2, 3, 24, 4, 2, 8]",0
1902,"[14, 13, 18, 14, 3, 12, 13, 2, 13, 12, 5, 12, 12, 12, 5, 11, 11, 3, 2, 14]",1
1903,"[14, 14, 3, 18, 11, 13, 13, 2, 18, 5, 2, 18, 13, 13, 5, 5, 11, 2, 11, 18]",1
1904,"[3, 24, 2, 2, 2, 8, 6, 3, 2, 6, 2, 2, 4, 8, 8, 3, 8, 8, 8, 23]",0
1905,"[6, 23, 2, 23, 3, 4, 3, 2, 4, 6, 2, 3, 3, 3, 2, 4, 6, 8, 2, 24]",0
1906,"[23, 23, 4, 2, 24, 4, 2, 23, 4, 4, 8, 8, 23, 8, 3, 4, 24, 6, 4, 23]",0
1907,"[3, 4, 6, 24, 2, 2, 6, 4, 2, 24, 23, 3, 24, 6, 24, 8, 2, 3, 4, 6]",0
1908,"[4, 24, 24, 3, 6, 8, 6, 24, 24, 24, 2, 2, 3, 4, 8, 2, 6, 2, 4, 23]",0
1909,"[3, 24, 24, 3, 24, 8, 4, 3, 4, 2, 4, 23, 23, 24, 8, 4, 3, 3, 8, 24]",0
1910,"[6, 23, 2, 24, 3, 6, 3, 4, 24, 24, 2, 3, 8, 8, 4, 3, 3, 8, 23, 6]",0
1911,"[18, 13, 12, 5, 13, 5, 5, 14, 2, 2, 3, 12, 14, 2, 18, 2, 14, 5, 2, 11]",1
1912,"[6, 8, 6, 4, 24, 3, 24, 8, 3, 24, 2, 3, 6, 23, 23, 3, 4, 2, 6, 3]",0
1913,"[2, 3, 3, 2, 6, 24, 8, 4, 3, 3, 24, 6, 8, 2, 24, 24, 6, 3, 23, 6]",0
1914,"[6, 4, 23, 3, 2, 24, 23, 4, 4, 6, 23, 4, 4, 8, 2, 23, 24, 3, 6, 2]",0
1915,"[2, 6, 8, 3, 4, 3, 8, 2, 3, 6, 23, 2, 3, 4, 2, 6, 4, 6, 4, 3]",0
1916,"[8, 2, 4, 6, 3, 2, 8, 4, 4, 6, 6, 4, 3, 6, 4, 3, 8, 4, 8, 8]",0
1917,"[2, 24, 2, 6, 2, 4, 23, 4, 4, 2, 6, 2, 4, 3, 23, 3, 3, 23, 2, 3]",0
1918,"[2, 6, 8, 8, 4, 24, 3, 6, 8, 6, 24, 6, 4, 23, 3, 4, 6, 2, 2, 2]",0
1919,"[24, 24, 4, 3, 4, 4, 8, 4, 23, 8, 23, 6, 4, 8, 3, 23, 3, 3, 8, 6]",0
1920,"[11, 3, 13, 2, 14, 3, 13, 12, 12, 18, 12, 5, 3, 3, 11, 5, 2, 11, 13, 18]",1
1921,"[8, 23, 24, 6, 8, 2, 23, 3, 3, 2, 24, 2, 24, 8, 23, 8, 4, 23, 24, 8]",0
1922,"[2, 23, 24, 23, 24, 2, 23, 6, 2, 2, 2, 2, 24, 8, 23, 8, 6, 6, 23, 3]",0
1923,"[3, 14, 18, 13, 18, 11, 2, 13, 14, 12, 18, 12, 18, 3, 12, 11, 11, 2, 3, 14]",1
1924,"[23, 24, 2, 8, 3, 8, 4, 6, 6, 6, 23, 4, 3, 2, 24, 4, 2, 4, 3, 2]",0
1925,"[12, 5, 13, 11, 5, 12, 13, 18, 3, 14, 12, 12, 14, 13, 5, 3, 11, 3, 18, 3]",1
1926,"[18, 5, 11, 13, 14, 14, 2, 3, 12, 14, 5, 3, 3, 3, 13, 18, 14, 12, 11, 12]",1
1927,"[23, 23, 24, 8, 4, 23, 6, 4, 8, 24, 3, 6, 4, 6, 6, 8, 2, 8, 8, 8]",0
1928,"[11, 12, 2, 12, 5, 13, 3, 14, 5, 2, 18, 11, 5, 12, 13, 2, 3, 2, 3, 13]",1
1929,"[6, 2, 24, 8, 24, 6, 23, 4, 8, 3, 24, 8, 8, 2, 6, 6, 24, 2, 24, 6]",0
1930,"[2, 6, 4, 4, 4, 6, 4, 3, 23, 23, 6, 2, 24, 6, 8, 23, 4, 6, 8, 2]",0
1931,"[24, 8, 4, 3, 8, 8, 6, 2, 2, 6, 24, 8, 24, 24, 3, 6, 4, 6, 4, 23]",0
1932,"[12, 13, 13, 11, 12, 13, 11, 18, 13, 3, 2, 5, 14, 14, 5, 18, 2, 3, 11, 3]",1
1933,"[4, 6, 6, 4, 4, 8, 24, 3, 24, 24, 3, 23, 8, 23, 8, 2, 4, 24, 8, 3]",0
1934,"[3, 24, 4, 2, 4, 4, 6, 6, 6, 6, 4, 24, 24, 6, 8, 24, 6, 23, 6, 24]",0
1935,"[23, 23, 23, 3, 4, 4, 2, 4, 24, 3, 2, 6, 2, 4, 2, 24, 2, 4, 8, 4]",0
1936,"[2, 5, 14, 18, 2, 13, 12, 12, 2, 12, 18, 18, 2, 3, 14, 12, 11, 13, 18, 12]",1
1937,"[3, 11, 18, 11, 5, 14, 14, 2, 18, 18, 11, 12, 14, 18, 14, 11, 3, 5, 13, 5]",1
1938,"[24, 4, 2, 3, 8, 23, 3, 24, 3, 24, 6, 23, 23, 8, 2, 2, 3, 6, 4, 6]",0
1939,"[4, 2, 8, 23, 4, 6, 2, 4, 2, 3, 6, 3, 4, 23, 2, 8, 23, 3, 8, 6]",0
1940,"[6, 6, 23, 3, 3, 23, 6, 2, 23, 3, 23, 23, 23, 4, 24, 6, 6, 3, 3, 24]",0
1941,"[8, 6, 6, 24, 6, 6, 3, 3, 2, 24, 24, 24, 2, 4, 2, 3, 6, 3, 8, 8]",0
1942,"[6, 23, 23, 8, 2, 2, 8, 23, 8, 6, 4, 6, 23, 8, 4, 3, 6, 6, 2, 8]",0
1943,"[11, 11, 2, 13, 14, 12, 11, 18, 11, 18, 11, 5, 5, 2, 18, 14, 13, 12, 11, 5]",1
1944,"[6, 2, 4, 3, 3, 2, 4, 23, 3, 3, 4, 6, 23, 2, 2, 24, 3, 23, 2, 4]",0
1945,"[11, 14, 13, 14, 2, 5, 3, 5, 13, 5, 12, 3, 14, 11, 13, 11, 12, 3, 5, 5]",1
1946,"[6, 6, 6, 23, 6, 2, 2, 6, 6, 2, 6, 6, 2, 23, 2, 3, 24, 4, 2, 24]",0
1947,"[4, 24, 8, 24, 24, 6, 4, 24, 6, 2, 2, 8, 23, 4, 4, 4, 2, 24, 4, 4]",0
1948,"[18, 3, 13, 11, 11, 12, 18, 18, 3, 12, 3, 13, 12, 3, 3, 12, 13, 2, 2, 5]",1
1949,"[12, 18, 11, 13, 12, 3, 2, 14, 3, 14, 3, 2, 14, 5, 12, 14, 13, 5, 3, 14]",1
1950,"[5, 13, 12, 12, 2, 12, 12, 3, 13, 18, 13, 2, 14, 14, 2, 12, 18, 2, 12, 14]",1
1951,"[6, 24, 2, 8, 2, 24, 3, 8, 6, 24, 23, 8, 4, 23, 24, 8, 3, 4, 2, 8]",0
1952,"[3, 5, 2, 14, 3, 2, 12, 5, 3, 2, 18, 12, 3, 2, 12, 13, 12, 13, 14, 5]",1
1953,"[18, 3, 3, 13, 11, 3, 12, 3, 12, 3, 12, 14, 18, 14, 14, 3, 18, 13, 14, 3]",1
1954,"[3, 18, 18, 2, 12, 2, 5, 11, 18, 12, 3, 14, 3, 5, 13, 2, 2, 2, 13, 13]",1
1955,"[3, 24, 4, 3, 23, 2, 23, 2, 24, 23, 4, 2, 3, 3, 6, 2, 23, 8, 24, 3]",0
1956,"[18, 14, 18, 18, 2, 13, 18, 5, 13, 18, 3, 13, 11, 13, 5, 3, 18, 11, 13, 18]",1
1957,"[4, 8, 4, 24, 2, 8, 6, 2, 23, 8, 2, 3, 8, 24, 24, 24, 6, 2, 3, 24]",0
1958,"[12, 5, 14, 14, 13, 13, 2, 2, 5, 3, 18, 18, 14, 14, 11, 3, 18, 11, 3, 13]",1
1959,"[14, 2, 14, 13, 5, 5, 18, 13, 12, 14, 13, 11, 13, 5, 3, 14, 14, 11, 2, 11]",1
1960,"[12, 12, 18, 14, 11, 18, 14, 5, 3, 2, 3, 2, 18, 2, 13, 5, 12, 18, 13, 18]",1
1961,"[14, 5, 12, 3, 13, 2, 2, 2, 12, 18, 12, 13, 14, 14, 12, 14, 3, 12, 14, 3]",1
1962,"[8, 8, 23, 23, 23, 3, 23, 2, 4, 24, 4, 24, 24, 2, 24, 3, 3, 4, 3, 8]",0
1963,"[2, 8, 6, 23, 6, 6, 8, 24, 2, 2, 4, 6, 8, 8, 23, 2, 23, 4, 8, 23]",0
1964,"[8, 6, 8, 4, 6, 4, 24, 8, 6, 6, 2, 24, 24, 24, 6, 23, 3, 23, 3, 3]",0
1965,"[6, 23, 23, 23, 6, 24, 23, 6, 24, 6, 4, 8, 23, 4, 6, 4, 8, 24, 23, 2]",0
1966,"[8, 2, 2, 23, 6, 3, 4, 8, 6, 3, 24, 23, 6, 3, 24, 24, 3, 3, 2, 2]",0
1967,"[13, 18, 12, 13, 12, 2, 14, 18, 18, 3, 5, 11, 5, 18, 18, 18, 5, 18, 3, 13]",1
1968,"[4, 8, 6, 3, 6, 2, 23, 3, 3, 23, 23, 6, 2, 23, 4, 8, 2, 8, 24, 8]",0
1969,"[8, 2, 24, 6, 6, 6, 24, 4, 24, 23, 3, 6, 23, 6, 4, 3, 3, 24, 8, 6]",0
1970,"[6, 23, 24, 24, 3, 3, 8, 4, 4, 2, 4, 8, 6, 24, 6, 8, 4, 8, 8, 4]",0
1971,"[2, 2, 8, 3, 24, 2, 6, 2, 8, 4, 6, 3, 8, 3, 2, 8, 3, 24, 4, 24]",0
1972,"[24, 4, 8, 6, 4, 3, 24, 6, 4, 23, 3, 8, 6, 6, 4, 24, 6, 4, 4, 3]",0
1973,"[23, 24, 4, 8, 6, 3, 4, 6, 3, 2, 2, 23, 23, 8, 2, 2, 8, 3, 4, 24]",0
1974,"[24, 4, 24, 2, 24, 24, 8, 2, 2, 24, 24, 4, 24, 3, 8, 3, 2, 23, 4, 24]",0
1975,"[23, 23, 2, 24, 3, 24, 6, 4, 24, 3, 4, 2, 24, 23, 24, 8, 24, 23, 4, 23]",0
1976,"[12, 12, 18, 3, 2, 18, 13, 11, 3, 2, 3, 3, 3, 5, 12, 13, 3, 13, 11, 3]",1
1977,"[18, 18, 13, 5, 14, 5, 13, 12, 5, 2, 11, 5, 5, 2, 5, 5, 14, 11, 13, 2]",1
1978,"[11, 5, 14, 3, 13, 18, 12, 3, 12, 12, 11, 14, 18, 2, 2, 3, 5, 2, 3, 2]",1
1979,"[6, 6, 23, 3, 6, 8, 24, 23, 3, 8, 8, 8, 6, 23, 8, 3, 23, 4, 24, 24]",0
1980,"[3, 2, 8, 24, 4, 6, 8, 24, 24, 6, 4, 24, 8, 4, 4, 23, 2, 6, 8, 24]",0
1981,"[11, 5, 18, 2, 3, 13, 5, 5, 3, 13, 5, 13, 3, 13, 5, 5, 2, 13, 14, 5]",1
1982,"[13, 12, 18, 14, 3, 2, 3, 18, 3, 5, 12, 3, 18, 3, 12, 11, 14, 5, 11, 12]",1
1983,"[3, 4, 8, 24, 8, 3, 24, 3, 8, 8, 23, 3, 2, 23, 6, 2, 6, 4, 2, 4]",0
1984,"[23, 3, 8, 2, 23, 4, 8, 24, 8, 3, 8, 24, 24, 6, 6, 23, 4, 24, 2, 4]",0
1985,"[24, 6, 4, 6, 6, 2, 3, 8, 4, 24, 6, 24, 23, 4, 8, 6, 6, 3, 24, 8]",0
1986,"[23, 6, 2, 3, 4, 23, 4, 4, 2, 23, 2, 8, 24, 24, 8, 24, 6, 3, 6, 8]",0
1987,"[2, 23, 3, 23, 6, 23, 6, 23, 3, 8, 3, 23, 3, 4, 2, 3, 24, 4, 3, 6]",0
1988,"[2, 13, 18, 14, 13, 18, 18, 18, 12, 18, 18, 3, 11, 2, 2, 14, 11, 12, 3, 12]",1
1989,"[2, 18, 14, 2, 5, 12, 3, 18, 2, 2, 12, 12, 18, 14, 5, 18, 11, 18, 12, 12]",1
1990,"[6, 2, 23, 23, 4, 3, 6, 6, 24, 2, 24, 3, 8, 3, 24, 3, 2, 3, 8, 4]",0
1991,"[3, 4, 2, 8, 4, 3, 24, 24, 4, 3, 4, 4, 23, 2, 8, 2, 2, 23, 8, 2]",0
1992,"[2, 2, 8, 8, 2, 4, 3, 23, 3, 3, 24, 2, 8, 2, 23, 2, 3, 23, 23, 23]",0
1993,"[11, 12, 13, 3, 18, 13, 12, 5, 13, 5, 14, 11, 3, 3, 18, 11, 14, 13, 12, 11]",1
1994,"[2, 4, 4, 3, 2, 8, 4, 2, 24, 24, 6, 4, 3, 23, 24, 3, 4, 3, 4, 3]",0
1995,"[8, 3, 24, 8, 3, 8, 6, 4, 3, 24, 23, 4, 24, 24, 24, 3, 4, 4, 2, 8]",0
1996,"[2, 23, 6, 6, 8, 2, 23, 6, 4, 8, 23, 4, 23, 3, 2, 23, 8, 4, 24, 4]",0
1997,"[13, 14, 11, 3, 3, 11, 18, 18, 11, 18, 18, 12, 11, 14, 5, 18, 13, 11, 12, 2]",1
1998,"[6, 2, 2, 3, 24, 3, 6, 24, 2, 3, 4, 23, 6, 2, 8, 24, 24, 2, 24, 8]",0
1999,"[8, 2, 23, 4, 3, 2, 4, 23, 2, 6, 8, 8, 3, 24, 8, 8, 23, 3, 6, 23]",0
2000,"[8, 8, 3, 8, 23, 23, 3, 24, 8, 3, 6, 4, 23, 2, 23, 4, 24, 23, 24, 23]",0
2001,"[24, 3, 4, 23, 2, 23, 8, 3, 6, 24, 24, 4, 4, 4, 23, 6, 2, 3, 2, 3]",0
2002,"[13, 5, 2, 5, 18, 14, 2, 3, 3, 11, 2, 3, 13, 3, 5, 12, 2, 13, 3, 14]",1
2003,"[3, 4, 23, 4, 24, 2, 24, 2, 4, 8, 23, 2, 3, 2, 24, 3, 3, 24, 8, 2]",0
2004,"[11, 3, 3, 13, 2, 14, 5, 12, 18, 3, 18, 11, 14, 14, 12, 12, 2, 12, 18, 11]",1
2005,"[3, 4, 8, 4, 24, 24, 4, 4, 3, 23, 2, 6, 3, 3, 8, 3, 23, 6, 4, 23]",0
2006,"[2, 8, 3, 4, 3, 4, 3, 6, 4, 8, 2, 2, 6, 4, 24, 3, 23, 2, 3, 3]",0
2007,"[4, 23, 6, 6, 8, 8, 3, 6, 3, 8, 23, 23, 23, 2, 4, 24, 3, 24, 2, 24]",0
2008,"[6, 6, 4, 8, 24, 2, 23, 2, 23, 3, 4, 6, 6, 4, 23, 2, 4, 6, 8, 2]",0
2009,"[4, 2, 3, 23, 24, 2, 6, 23, 23, 23, 3, 3, 6, 23, 24, 6, 2, 4, 4, 23]",0
2010,"[8, 3, 3, 2, 2, 4, 2, 8, 23, 24, 6, 8, 4, 24, 3, 23, 4, 4, 24, 4]",0
2011,"[6, 6, 8, 8, 24, 8, 2, 6, 2, 24, 24, 24, 3, 23, 23, 6, 24, 8, 6, 3]",0
2012,"[2, 18, 3, 13, 14, 2, 14, 2, 13, 5, 11, 11, 13, 5, 18, 3, 18, 14, 11, 13]",1
2013,"[18, 18, 2, 5, 5, 12, 14, 2, 14, 12, 13, 13, 2, 2, 5, 3, 11, 11, 3, 12]",1
2014,"[8, 3, 8, 8, 6, 23, 8, 8, 6, 8, 6, 6, 4, 8, 8, 6, 8, 23, 4, 6]",0
2015,"[14, 13, 5, 11, 13, 18, 3, 12, 5, 18, 18, 3, 12, 2, 3, 13, 18, 2, 12, 12]",1
2016,"[23, 3, 24, 3, 23, 6, 8, 24, 4, 3, 2, 23, 8, 6, 8, 6, 8, 23, 2, 6]",0
2017,"[6, 4, 8, 4, 23, 8, 23, 24, 8, 2, 6, 24, 8, 3, 4, 24, 23, 2, 6, 6]",0
2018,"[23, 2, 23, 2, 8, 3, 4, 4, 6, 3, 3, 6, 8, 4, 6, 2, 23, 24, 8, 23]",0
2019,"[18, 12, 13, 11, 18, 12, 3, 13, 12, 3, 5, 5, 5, 13, 14, 5, 5, 12, 11, 18]",1
2020,"[3, 8, 24, 24, 3, 3, 23, 6, 8, 23, 8, 6, 23, 3, 4, 6, 3, 8, 3, 24]",0
2021,"[4, 6, 4, 23, 3, 2, 6, 2, 23, 2, 24, 2, 8, 3, 8, 8, 23, 8, 23, 24]",0
2022,"[2, 6, 2, 3, 24, 8, 3, 24, 24, 8, 8, 23, 3, 4, 6, 24, 8, 24, 2, 24]",0
2023,"[3, 8, 4, 3, 24, 3, 23, 8, 4, 6, 23, 24, 24, 2, 3, 3, 8, 8, 24, 8]",0
2024,"[8, 2, 4, 24, 6, 3, 2, 8, 6, 3, 2, 23, 23, 24, 8, 2, 24, 6, 2, 23]",0
2025,"[3, 24, 4, 23, 6, 6, 6, 3, 24, 24, 6, 6, 23, 2, 24, 8, 24, 8, 4, 4]",0
